city,state_id,lat,lng,zips
Wake Village,TX,33.4238,-94.127,75501
Highland Lakes,AL,33.3973,-86.6495,35242
Hudson,NY,42.2515,-73.7859,12534
Metropolis,IL,37.1565,-88.7082,62960
Zuni Pueblo,NM,35.0693,-108.8558,87327
Dundee,FL,28.0115,-81.5995,33898 33838 33844
Oakwood,GA,34.2236,-83.8851,30566 30542
Salida,CO,38.5298,-105.9979,81201
Los Ranchos de Albuquerque,NM,35.1625,-106.6482,87114 87107
Petoskey,MI,45.3649,-84.9888,49770
Richmond,MI,42.8094,-82.7518,48062
Swartz Creek,MI,42.9631,-83.8251,48473
Bay Harbor Islands,FL,25.8877,-80.1334,33154
Yoakum,TX,29.2934,-97.1468,77995
Salamanca,NY,42.1631,-78.7233,14779
Estes Park,CO,40.3699,-105.5217,80517
Perry,UT,41.4648,-112.0401,84302
Josephine,TX,33.0617,-96.3187,75173 75164
Bartonville,IL,40.6397,-89.6607,61607 61641
Eucalyptus Hills,CA,32.885,-116.9453,92040
Locust,NC,35.2688,-80.4369,28107 28097
Quantico Base,VA,38.5228,-77.3186,22134
Estherville,IA,43.3997,-94.8342,51334
Chesterbrook,PA,40.0735,-75.4582,19087
Stafford Courthouse,VA,38.4184,-77.4202,22554 22555
Millersville,TN,36.3969,-86.7111,37072
Rochester,WA,46.8198,-123.0636,98579
Childress,TX,34.4293,-100.2516,79201
Oelwein,IA,42.6715,-91.9131,50662
Camino Tassajara,CA,37.7909,-121.8851,94506
Strawberry,CA,37.8925,-122.5078,94941
Germantown,OH,39.6325,-84.3645,45327
Lakeview,NY,40.6775,-73.6493,11552 11570
Aledo,TX,32.6974,-97.6069,76008
Peoria Heights,IL,40.7466,-89.57,61616
Oxford,PA,39.7858,-75.9801,19363
Littlefield,TX,33.9192,-102.3348,79339
Conley,GA,33.6399,-84.3376,30288 30297 30294
Windcrest,TX,29.515,-98.3818,78239 78218
Fishhook,AK,61.7199,-149.2621,99645 99654
Cidra,PR,18.1776,-66.158,739
Carterville,IL,37.763,-89.0841,62918
Dumfries,VA,38.567,-77.3233,22026
Pontotoc,MS,34.2531,-89.0091,38863
Belleview,FL,29.0608,-82.0565,34420 34421
Belle Fourche,SD,44.664,-103.8564,57717
Hillsboro,IL,39.1752,-89.4723,62051 62049
Maplewood,WA,47.3715,-122.5689,98332
Monroeville,AL,31.5162,-87.3279,36460 36461
Fruitland,MD,38.3214,-75.6246,21826
Buena Vista,MI,43.4176,-83.9005,48601
Deschutes River Woods,OR,43.9887,-121.3608,97702
Vandalia,IL,38.9754,-89.1117,62471
Homestead Meadows North,TX,31.8483,-106.1707,79938
Hartford City,IN,40.4537,-85.3736,47348
Four Corners,MT,45.6697,-111.1785,59718 59771
Merion Station,PA,40.0035,-75.2501,19066
McKees Rocks,PA,40.4688,-80.063,15136
Barnhart,MO,38.336,-90.4046,63012 63057
McSwain,CA,37.3145,-120.5868,95341 95301
Evansville,WI,42.7781,-89.2967,53536
New Holland,PA,40.1008,-76.09,17557
Brookville,OH,39.8393,-84.4176,45309
Attalla,AL,34.005,-86.1039,35954
Southgate,FL,27.3066,-82.5107,34239
Jamesburg,NJ,40.3493,-74.4399,8831
Paola,KS,38.5788,-94.8617,66071
Medina,NY,43.2197,-78.3888,14103
Plymouth,PA,41.2404,-75.9507,18651
Bowie,TX,33.5566,-97.844,76230
Houghton Lake,MI,44.3019,-84.7491,48651 48630 48629
Golden Triangle,NJ,39.9288,-75.0398,8002
Dos Palos,CA,36.9854,-120.6338,93620
Poolesville,MD,39.1423,-77.4102,20837
McGregor,TX,31.4186,-97.4283,76657
Wappingers Falls,NY,41.5984,-73.9181,12590
Slaton,TX,33.4421,-101.6476,79364
Battlement Mesa,CO,39.4506,-108.0063,81635 81636
Monticello,KY,36.8412,-84.8502,42633
Leisure Village,NJ,40.0445,-74.1852,8701
Villa Park,CA,33.818,-117.8104,92861
Dundee,MI,41.9642,-83.6636,48131
Patterson,LA,29.691,-91.3096,70392
White City,FL,27.3721,-80.3404,34982 34981
Dayton,KY,39.1127,-84.4639,41074
Jackson,GA,33.292,-83.9679,30233
Potomac Mills,VA,38.6554,-77.3,22192
Tiffin,IA,41.7064,-91.6583,52340
Princeton,WV,37.3689,-81.0961,24740
Dowagiac,MI,41.9834,-86.1126,49047
Crawfordville,FL,30.1996,-84.3634,32327
Blythewood,SC,34.2121,-80.9921,29016
Quebradillas,PR,18.4724,-66.935,678
Walton,KY,38.8645,-84.6122,41094
Nashville,NC,35.9693,-77.9554,27856
Ranson,WV,39.325,-77.8667,25438 25430
Lafayette,TN,36.5241,-86.0304,37083
Du Quoin,IL,38.0019,-89.2323,62832
Norwood,NJ,40.9933,-73.951,7648
Livingston,TX,30.71,-94.9381,77351 77399
White Rock,NM,35.8075,-106.2067,87544 87547
River Park,FL,27.3214,-80.3308,34983 34952
Shady Hollow,TX,30.1645,-97.8631,78748 78739
Jan Phyl Village,FL,28.0201,-81.7933,33880
Central City,KY,37.2963,-87.128,42330
Union Beach,NJ,40.4454,-74.1699,07735 07730
Berryville,AR,36.371,-93.5704,72616
Washingtonville,NY,41.4297,-74.1577,10992
Benton Park,CA,35.3463,-119.0297,93304
Hidden Valley,IN,39.1672,-84.8444,47025
Milton,WI,42.775,-88.9429,53563
Sherwood Manor,CT,42.0101,-72.5667,06082 06083
New Whiteland,IN,39.5617,-86.0994,46184
Rainsville,AL,34.4938,-85.8436,35986
Laie,HI,21.6442,-157.9279,96762
Elsa,TX,26.2978,-97.9936,78543
Glencoe,MN,44.7699,-94.151,55336
Kaser,NY,41.1214,-74.0684,10952
Waterford,WI,42.7645,-88.216,53185
Winston,OR,43.1201,-123.4246,97496
Kermit,TX,31.854,-103.0924,79745
East Alton,IL,38.884,-90.1074,62024 62018 62002
Moyock,NC,36.5165,-76.1728,27958
Fussels Corner,FL,28.0574,-81.861,33801 33823
Covington,VA,37.7786,-79.9867,24426
Dunlap,TN,35.3675,-85.3899,37327
Fulton,MD,39.1516,-76.9163,20723 20759
Mount Carmel,PA,40.7959,-76.4119,17851
Marion,VA,36.8379,-81.5156,24354
White City,UT,40.5666,-111.8636,84094
Crosspointe,VA,38.7253,-77.2638,22039 22079
Muleshoe,TX,34.2292,-102.7284,79347
East Farmingdale,NY,40.7367,-73.4114,11798 11735
Zeeland,MI,42.8139,-86.0129,49464
Punxsutawney,PA,40.9438,-78.9767,15767
Saranap,CA,37.8878,-122.076,94595
Mount Zion,IL,39.7793,-88.8834,62521 62549
Grafton,OH,41.2809,-82.038,44044
East Harwich,MA,41.7081,-70.0339,02645 02661
Waynesboro,GA,33.0909,-82.0145,30830
Pelham Manor,NY,40.893,-73.8058,10803
International Falls,MN,48.5884,-93.4084,56649 56679
Philomath,OR,44.5423,-123.3599,97370
Lake Holiday,IL,41.6159,-88.6683,60548 60552
Adel,GA,31.1264,-83.4229,31620
Neshanic Station,NJ,40.5291,-74.7358,8853
Verdigris,OK,36.2536,-95.66,74019
Bellevue,KY,39.1012,-84.4775,41073
Meridian,CO,39.5458,-104.8533,80134 80112
Kings Point,NY,40.8161,-73.7405,11024 11023
Finley,WA,46.1697,-119.0447,99337
Wyndmoor,PA,40.0856,-75.1941,19038
McKenzie,TN,36.1372,-88.5077,38201
Surfside,FL,25.8787,-80.125,33154
Ashton-Sandy Spring,MD,39.1515,-77.0065,20861 20860 20862 20905
Anamosa,IA,42.1091,-91.2758,52205
Pleasant Run,OH,39.2927,-84.5757,45231 45251
Cape May Court House,NJ,39.0788,-74.8205,8210
Semmes,AL,30.7899,-88.2389,36613 36575
Palmerton,PA,40.8023,-75.616,18071
Creswell,OR,43.9212,-123.016,97426
Odessa,MO,38.9988,-93.9666,64076
Shippensburg,PA,40.0484,-77.5227,17257
Eldorado at Santa Fe,NM,35.5273,-105.934,87508 87540
Kahaluu,HI,21.4575,-157.8453,96744
Calverton,NY,40.9138,-72.766,11933 11949
Holtville,CA,32.8129,-115.3779,92250
Columbia Falls,MT,48.3708,-114.1902,59912
Towaco,NJ,40.9263,-74.3451,7082
Hickory Creek,TX,33.1109,-97.0308,75065
Pahokee,FL,26.8202,-80.6621,33476
Henryetta,OK,35.4417,-95.9864,74437
Sandersville,GA,32.9827,-82.8089,31082
Rothschild,WI,44.8761,-89.6173,54474 54476
Eagleton Village,TN,35.7882,-83.9363,37804
Chestertown,MD,39.2182,-76.0714,21620 21690
Selinsgrove,PA,40.8003,-76.8646,17870
Senoia,GA,33.3082,-84.5546,30276
Orchard Homes,MT,46.8559,-114.0778,59804
Sunset,UT,41.1392,-112.0285,84015 84056
Williams,CA,39.1498,-122.1389,95987
St. Clair,MI,42.8262,-82.493,48079
Eastman,GA,32.1973,-83.1714,31023
Sinton,TX,28.0392,-97.5153,78387
Mena,AR,34.5812,-94.2369,71953
Somerdale,NJ,39.8455,-75.0218,8083
Bessemer City,NC,35.284,-81.2828,28016
New Castle,DE,39.6681,-75.5697,19720 19721
Keyes,CA,37.5573,-120.9114,95328 95382 95307
Pawcatuck,CT,41.3774,-71.8492,6379
Rensselaer,IN,40.9375,-87.1684,47978
Anadarko,OK,35.065,-98.2443,73005
New Brighton,PA,40.7355,-80.309,15066
Rockwood,TN,35.8692,-84.6731,37854
Bigfork,MT,48.0852,-114.0551,59911
Shaw Heights,CO,39.8566,-105.0391,80031
Berlin,WI,43.9704,-88.9504,54923
Hollidaysburg,PA,40.4311,-78.393,16648
Yabucoa,PR,18.0464,-65.8803,767
Credit River,MN,44.6744,-93.3791,55372 55044
Apple Valley,OH,40.4389,-82.3481,43028
Emporia,VA,36.6953,-77.5356,23847
DeWitt,IA,41.8227,-90.5448,52742
Holdrege,NE,40.4394,-99.3773,68949
New Carlisle,OH,39.9446,-84.0257,45344
West Loch Estate,HI,21.3617,-158.0246,96706
Carlisle,OH,39.5807,-84.3201,45342 45005
Grosse Pointe,MI,42.3915,-82.9118,48230
Exeter,PA,41.3337,-75.8213,18643
Hyde Park,UT,41.8008,-111.8121,84318 84335
Bright,IN,39.2254,-84.8613,47025 47060
Noroton,CT,41.0595,-73.4922,6820
Coco,PR,18.0009,-66.2602,751
Trenton,MO,40.0818,-93.603,64683
Lake Goodwin,WA,48.1343,-122.2785,98223 98292 98271
Luling,TX,29.6814,-97.6468,78648
Indian Hills,NV,39.0894,-119.7977,89705 89423 89702
Siesta Key,FL,27.2779,-82.5516,34242
Rockdale,TX,30.6543,-97.0089,76567
Osceola,IA,41.0304,-93.784,50213
Greenville,PA,41.4051,-80.3836,16125
Monaca,PA,40.6833,-80.2736,15061
Spirit Lake,IA,43.4176,-95.1109,51360
Marlin,TX,31.3085,-96.8934,76661
Larose,LA,29.5669,-90.3751,70373
Fort Myers Beach,FL,26.4308,-81.9146,33931 33932
Las Flores,CA,33.584,-117.6237,92688
White Hall,AR,34.2741,-92.1006,71602
Red Oak,IA,41.014,-95.225,51566
Cicero,IN,40.1246,-86.0242,46034
Albion,NY,43.246,-78.1902,14411
Glasgow Village,MO,38.7578,-90.1984,63137
Old Fig Garden,CA,36.7989,-119.8052,93704 93705
Naples Manor,FL,26.0892,-81.7254,34113
Layhill,MD,39.0871,-77.0404,20906
Monticello,IN,40.7455,-86.7668,47960
Smiths Station,AL,32.528,-85.0943,36877
Leesville,LA,31.1324,-93.2673,71446 71496
Brookshire,TX,29.7824,-95.9514,77423
Wilmington,IL,41.3207,-88.164,60481
Shillington,PA,40.3029,-75.967,19607
The Meadows,FL,27.3647,-82.4716,34235
Genoa,IL,42.0926,-88.6964,60135
Prairie du Chien,WI,43.0429,-91.1372,53821
Pleasure Point,CA,36.9619,-121.9715,95062
Sylvester,GA,31.53,-83.8338,31791
Columbus,WI,43.3354,-89.03,53925
Imperial,MO,38.3673,-90.3705,63010 63052
Northfield,IL,42.1025,-87.7791,60093
Gardnerville,NV,38.939,-119.7369,89423 89410
Carlinville,IL,39.2775,-89.8762,62626
Walterboro,SC,32.901,-80.676,29488
Okeechobee,FL,27.2413,-80.8298,34972 34974 34973
East Pasadena,CA,34.1378,-118.0776,91107
La Habra Heights,CA,33.9603,-117.951,90631
Rusk,TX,31.7978,-95.1489,75785
Ulysses,KS,37.5774,-101.3546,67880
Spring Valley,IL,41.3362,-89.2038,61362
Douglass Hills,KY,38.2367,-85.5499,40243 40223
Sheldon,IA,43.1797,-95.8437,51201
New Hempstead,NY,41.1488,-74.0485,10977
Mount Carmel,TN,36.562,-82.6618,37645
Williamsville,NY,42.9623,-78.7418,14221
Lake Mohegan,NY,41.3165,-73.8475,10547 10588
Macon,MO,39.7426,-92.4711,63552
Bonadelle Ranchos,CA,36.9688,-119.8927,93636
Dulles Town Center,VA,39.0265,-77.4196,20166
Piedmont,SC,34.7074,-82.4651,29673
Lake of the Pines,CA,39.0357,-121.059,95602
Terryville,CT,41.6784,-73.0064,6786
St. Paul Park,MN,44.8359,-92.9949,55071
Marlow Heights,MD,38.8237,-76.9484,20748
Otis Orchards-East Farms,WA,47.703,-117.0854,99025 99027
Wellston,OH,39.1172,-82.5375,45692
Crystal Lake,FL,28.0371,-81.9064,33801
Cramerton,NC,35.2343,-81.0734,28032 28012
Candlewick Lake,IL,42.3525,-88.8694,61065
Kodiak,AK,57.7934,-152.4059,99615 99619
Justin,TX,33.0882,-97.3041,76247
Country Knolls,NY,42.9085,-73.807,12019 12065
West Clarkston-Highland,WA,46.4017,-117.0624,99403
Lake Barrington,IL,42.2121,-88.1684,60010
Waynesville,MO,37.8201,-92.2202,65583
Edinboro,PA,41.8762,-80.1247,16412 16444
Marlene Village,OR,45.5173,-122.8199,97005 97006
Atlanta,TX,33.1136,-94.1672,75551
Thatcher,AZ,32.8323,-109.7595,85552
Manchester,MD,39.6585,-76.8881,21102
Floral City,FL,28.7065,-82.309,34436
Chackbay,LA,29.8809,-90.775,70301
Walnut Ridge,AR,36.0848,-90.9467,72476
Firthcliffe,NY,41.4408,-74.0353,12553 12518 12520
Suncook,NH,43.1382,-71.453,3275
Glendora,NJ,39.8405,-75.0677,8029
Wailua Homesteads,HI,22.065,-159.3771,96746
Sayre,PA,41.9856,-76.5207,18840
Polson,MT,47.6886,-114.1411,59860
Chelsea,MI,42.3132,-84.0188,48118
New Burlington,OH,39.2628,-84.5501,45231 45240
Ashland City,TN,36.2607,-87.0412,37015
North Windham,ME,43.8233,-70.4293,4062
Coraopolis,PA,40.5148,-80.1627,15108
Benson,AZ,31.9157,-110.3257,85602 85630
Winterset,IA,41.345,-94.0138,50273
Cameron,TX,30.8608,-96.9763,76520
North Hills,NY,40.7765,-73.6778,11030 11576
Stratmoor,CO,38.7731,-104.7786,80906 80911
Palm Springs North,FL,25.9351,-80.3339,33015
Clementon,NJ,39.8046,-74.985,8021
Medina,TN,35.8152,-88.7901,38355
Pennside,PA,40.3384,-75.8764,19606
Blauvelt,NY,41.0689,-73.9545,10913
East Quogue,NY,40.8489,-72.5785,11942
Bliss Corner,MA,41.6053,-70.9421,2748
Rigby,ID,43.6734,-111.9132,83442
Fairport,NY,43.099,-77.4427,14450
Schlusser,PA,40.2433,-77.1802,17013
Cut Off,LA,29.5164,-90.3291,70345
Sandy Oaks,TX,29.1821,-98.4081,78112
North Fond du Lac,WI,43.8107,-88.486,54937
Sansom Park,TX,32.8027,-97.4021,76114
Comstock Northwest,MI,42.3219,-85.518,49048
Reminderville,OH,41.3338,-81.4018,44202 44087
Colby,KS,39.3848,-101.0452,67701
Deer Park,OH,39.2039,-84.3978,45236
Lake Wisconsin,WI,43.3739,-89.5858,53955 53578 53555
Hollywood,SC,32.752,-80.2118,29470 29449
Olyphant,PA,41.4506,-75.5753,18447 18512
Todd Creek,CO,39.9797,-104.8734,80602
Tyrone,PA,40.6764,-78.246,16686
Algona,IA,43.0743,-94.2311,50511
Bargaintown,NJ,39.3687,-74.5924,8234
Ripley,MS,34.7321,-88.9444,38663
Ledgewood,NJ,40.8769,-74.6724,07852 07836
Flagler Beach,FL,29.4716,-81.1303,32136
Hampton,MD,39.4237,-76.5685,21286
Centerville,IA,40.7292,-92.8716,52544
Whiskey Creek,FL,26.5733,-81.8903,33919
Buckley,WA,47.1615,-122.02,98321
Argyle,TX,33.1102,-97.1867,76226
West Hills,NY,40.8199,-73.4339,11743 11747
Ridge Wood Heights,FL,27.2874,-82.5137,34231
Englewood Cliffs,NJ,40.8823,-73.9467,7632
Forest,MS,32.3595,-89.4761,39074
St. Robert,MO,37.8244,-92.1532,65584
Warren,AR,33.6113,-92.0678,71671
Clarinda,IA,40.7377,-95.0338,51632
Glencoe,AL,33.9447,-85.9322,35903 35905
Iola,KS,37.9274,-95.4006,66749
Suncrest,WA,47.8297,-117.6056,99026
Primera,TX,26.2237,-97.7529,78552
Durham,CA,39.6232,-121.7875,95965 95958 95928 95938
Canal Fulton,OH,40.8895,-81.5882,44614
Roanoke,AL,33.1453,-85.3694,36274
Treasure Lake,PA,41.1677,-78.7187,15801
Hampton Manor,NY,42.6197,-73.7288,12144
Deale,MD,38.791,-76.5469,20751 20733 20779
Waipio Acres,HI,21.4688,-158.0173,96789
Pilot Point,TX,33.3949,-96.9497,75009 76258
West Salem,WI,43.8989,-91.0882,54669
Granite Shoals,TX,30.5894,-98.3671,78654
Caruthersville,MO,36.1814,-89.6664,63830
El Cerro Mission,NM,34.7688,-106.6447,87031
Myrtletown,CA,40.7888,-124.1286,95503 95501
Salem,NJ,39.5681,-75.4724,8079
Pendleton,IN,40.0066,-85.7711,46064
South Pasadena,FL,27.7526,-82.7394,33707
Central,SC,34.7235,-82.7788,29630
St. Helena,CA,38.5063,-122.4682,94574
Coal City,IL,41.2772,-88.2803,60407 60416
Montevideo,MN,44.9505,-95.7153,56265
University,MS,34.3655,-89.5379,38677
Moab,UT,38.5701,-109.5478,84532
Weldon Spring,MO,38.7119,-90.6513,63304
South Gate Ridge,FL,27.2856,-82.497,34231 34233
Brush,CO,40.2598,-103.6323,80723
Fairview,GA,34.9295,-85.294,30741 30707
Highwood,IL,42.206,-87.8128,60040
Vinita,OK,36.6375,-95.1725,74301
St. Martinville,LA,30.1263,-91.8319,70582
Toronto,OH,40.4581,-80.6095,43964
Posen,IL,41.629,-87.6859,60469
North Westport,MA,41.654,-71.0927,2790
Yosemite Lakes,CA,37.1885,-119.7723,93614
Smithville,TN,35.9584,-85.8211,37166
Grambling,LA,32.5275,-92.7124,71245 71270
Johnstown,OH,40.15,-82.6881,43031
Lares,PR,18.2964,-66.8836,669
Winchester,IN,40.1719,-84.9764,47394
Samoset,FL,27.4764,-82.543,34208
The Pinehills,MA,41.8946,-70.5966,2360
Pensacola Station,FL,30.3541,-87.305,32508 32507
Tipton,IN,40.282,-86.0423,46072
Westville,IN,41.5376,-86.9049,46391
Reidland,KY,37.0085,-88.5261,42003
Pleasant View,TN,36.3893,-87.0455,37015 37146
Princeton,MN,45.5688,-93.5899,55371
Guadalupe,AZ,33.3665,-111.9633,85283
Center,TX,31.793,-94.1795,75935
Williamsburg,KY,36.7393,-84.1647,40769
Springfield,MI,42.3246,-85.2371,49037
Miami Heights,OH,39.1676,-84.7152,45052 45248 45002
Lehighton,PA,40.8306,-75.7165,18235
Palermo,CA,39.4313,-121.5225,95968 95965 95966
Grandwood Park,IL,42.3927,-87.989,60031 60046
Linton,IN,39.0354,-87.1577,47441
Lewisburg,PA,40.9641,-76.8901,17837
Three Points,AZ,32.0596,-111.2866,85735 85736
Schuylkill Haven,PA,40.6283,-76.1729,17972
Gladstone,MI,45.8521,-87.0358,49837
Santa Isabel,PR,17.9691,-66.4051,757
La Crescent,MN,43.83,-91.3042,55947
Chardon,OH,41.5798,-81.207,44024
Collegeville,PA,40.1873,-75.4581,19426
Fox Chapel,PA,40.5247,-79.8898,15215 15238
Combee Settlement,FL,28.0597,-81.9051,33801
Madisonville,TN,35.5232,-84.363,37354
Delhi Hills,OH,39.0871,-84.6177,45238
Wright City,MO,38.8341,-91.0399,63390
Peppermill Village,MD,38.8939,-76.8878,20743
Blakely,GA,31.3827,-84.9228,39823
Margate City,NJ,39.3307,-74.507,8402
Berlin,MD,38.331,-75.2148,21811
El Granada,CA,37.5134,-122.4657,94019 94018
Hiram,GA,33.8777,-84.771,30141
Brady,TX,31.1322,-99.37,76825
Nassau Bay,TX,29.5448,-95.0865,77058
Mayville,WI,43.4986,-88.5474,53050
Whitfield,PA,40.3362,-76.0053,19609 19608 19610
Springdale,MD,38.9363,-76.8442,20721 20706 20774
Fort Meade,FL,27.7645,-81.8058,33841
Tillamook,OR,45.4562,-123.8331,97141
Chester,SC,34.7051,-81.2132,29706
Pana,IL,39.3829,-89.0642,62557
Porter,IN,41.6257,-87.0801,46304
Social Circle,GA,33.6505,-83.7116,30025
Headland,AL,31.3501,-85.3523,36345
Falmouth,VA,38.3319,-77.4655,22405
Westvale,NY,43.0399,-76.2176,13219
Dorneyville,PA,40.5762,-75.5194,18104 18103
Whispering Pines,NC,35.2537,-79.3754,28327
Peñuelas,PR,18.0595,-66.7206,624
Bristol,WI,42.5377,-88.0151,53142 53104
Cortez,FL,27.4668,-82.6688,34215 34210
Northwest Harbor,NY,41.0086,-72.2287,11937
Rockmart,GA,34.0103,-85.044,30153
Veneta,OR,44.0471,-123.3514,97487
Berkeley,IL,41.8891,-87.9115,60164 60163
West Ocean City,MD,38.3466,-75.1122,21842
Las Piedras,PR,18.1787,-65.8711,771
Odenville,AL,33.6978,-86.4228,35146 35120
Forked River,NJ,39.8257,-74.1819,8731
Northwood,OH,41.6089,-83.4837,43619 43654
Silver Hill,MD,38.8392,-76.9367,20746
Manchester,IA,42.4854,-91.4557,52057
Uhrichsville,OH,40.4005,-81.3515,44683
Titusville,PA,41.6273,-79.6699,16354
Carle Place,NY,40.7499,-73.6124,11514
Daytona Beach Shores,FL,29.1696,-80.9796,32118
Lyons,NJ,40.6811,-74.5493,07939 07920
Mabank,TX,32.3685,-96.1138,75143 75147
Archer Lodge,NC,35.6907,-78.3749,27591 27527
Brewton,AL,31.1113,-87.0737,36426 36427
Elmsford,NY,41.0541,-73.8143,10523
LaBelle,FL,26.7219,-81.4506,33935 33975
Helena Valley Northwest,MT,46.7289,-112.0631,59602
Eaton Rapids,MI,42.5091,-84.6531,48827
Hugo,OK,34.0118,-95.5115,74743
Utica,MI,42.629,-83.0218,48315 48317 48318
Belvedere,SC,33.537,-81.9424,29841
Kensington,CA,37.9083,-122.2805,94708 94707
Glennville,GA,31.9379,-81.9305,30427
Troy Hills,NJ,40.8483,-74.3993,7054
North Oaks,MN,45.1002,-93.0882,55127
Lawrenceburg,IN,39.0986,-84.8713,47025
West Hazleton,PA,40.9701,-76.0142,18202
Bridgeport,PA,40.1042,-75.3437,19406 19405
Whiteland,IN,39.5505,-86.0739,46184
Mojave,CA,35.0139,-118.1896,93501 93502
Allegan,MI,42.5299,-85.8462,49010
Sergeant Bluff,IA,42.3978,-96.3517,51054
Richlands,VA,37.0878,-81.8081,24641 24612 24609
Breckenridge,TX,32.7566,-98.9125,76424
Islip Terrace,NY,40.7503,-73.1869,11752
Sheridan,AR,34.2996,-92.4223,72150
Bangor,PA,40.8678,-75.2085,18013
Big Stone Gap,VA,36.8626,-82.7769,24219
Chadron,NE,42.826,-103.0025,69337
Crooked River Ranch,OR,44.4242,-121.2757,97760
Tucumcari,NM,35.17,-103.7046,88401
Holtville,AL,32.6314,-86.3268,36092 36022
Iroquois Point,HI,21.3218,-157.9803,96706
Frankenmuth,MI,43.3322,-83.7391,48734 48787
Alexandria,IN,40.263,-85.6737,46001
Cherokee,IA,42.7499,-95.5529,51012
Gray,LA,29.678,-90.7831,70359 70364
Estacada,OR,45.2986,-122.3337,97023
Giddings,TX,30.1833,-96.9279,78942
Ayden,NC,35.4693,-77.4167,28513
Kahaluu-Keauhou,HI,19.5669,-155.9533,96750 96740
Duquesne,PA,40.3732,-79.8502,15110
River Ridge,FL,28.2669,-82.6257,34655 34654
Bolivar,TN,35.2645,-89.0118,38008
Glenwood,IA,41.0446,-95.7406,51534
Heeia,HI,21.4205,-157.8205,96744
Windsor Heights,IA,41.6045,-93.7128,50324
Colona,IL,41.4678,-90.3446,61241
Spring House,PA,40.185,-75.2267,19477 19002
"Guánica",PR,17.9698,-66.9309,00653 00647
Goshen,CA,36.3493,-119.4206,93291 93227
Tallassee,AL,32.5315,-85.8903,36078
New Martinsville,WV,39.6635,-80.8569,26155
Ellenton,FL,27.5269,-82.5258,34222 34221
Wildwood,NJ,38.9881,-74.8195,8260
Morris,MN,45.5857,-95.9046,56267
Woodside,CA,37.4221,-122.2586,94062
Lone Grove,OK,34.1809,-97.2559,73443 73401
Shanor-Northvue,PA,40.9104,-79.9157,16001
Kingsford,MI,45.8061,-88.0995,49802
Camilla,GA,31.2337,-84.2088,31730
Mechanicville,NY,42.9036,-73.6894,12118
Naples Park,FL,26.2633,-81.8094,34108
Cresaptown,MD,39.5944,-78.8356,21502
Beach Haven West,NJ,39.6703,-74.2338,8050
Birdsboro,PA,40.2619,-75.8099,19508
Buckhannon,WV,38.9927,-80.2281,26201
Citrus Park,AZ,33.53,-112.4441,85355 85340
Lakeport,CA,39.0392,-122.9218,95453
Williamston,NC,35.8465,-77.0661,27892
Calistoga,CA,38.5818,-122.5824,94515
Port Isabel,TX,26.054,-97.2505,78578
Kimberly,ID,42.5342,-114.3699,83341
Monee,IL,41.4181,-87.7502,60449
Hudson,TX,31.3287,-94.8014,75904
South Bay,FL,26.677,-80.7265,33493
Hamilton,MT,46.2527,-114.1598,59840
South Brooksville,FL,28.5243,-82.4159,34604 34601 34605
East Freehold,NJ,40.2718,-74.2425,7728
Louisburg,KS,38.6202,-94.677,66053
Shelley,ID,43.3795,-112.1261,83274
West York,PA,39.9534,-76.761,17404
Cave Creek,AZ,33.8513,-111.9801,85331 85327
Nellis AFB,NV,36.2466,-115.0571,89115 89191
Falcon Heights,MN,44.9899,-93.177,55113 55108
Duryea,PA,41.3533,-75.7757,18642
Kanab,UT,37.0262,-112.5219,84741
Springville,AL,33.7643,-86.4742,35146
East Merrimack,NH,42.8692,-71.4819,3054
Winona Lake,IN,41.2166,-85.8105,46580 46590
Vancleave,MS,30.5483,-88.6675,39565
Kenmar,PA,41.2547,-76.955,17701 17754
Davison,MI,43.0318,-83.5187,48423
Buellton,CA,34.6152,-120.1943,93427
Clarks Summit,PA,41.4902,-75.7065,18411
King City,OR,45.4012,-122.8069,97224
Twin Lakes,CA,36.9646,-121.9896,95062
Herculaneum,MO,38.2579,-90.3948,63048
Terrell Hills,TX,29.4771,-98.4472,78209
Redwood Falls,MN,44.547,-95.1031,56283
Mineola,TX,32.6462,-95.4774,75773
Wrightwood,CA,34.3495,-117.63,92397
Orange,VA,38.2485,-78.1129,22960
New Freedom,PA,39.7353,-76.6967,17349
East Porterville,CA,36.0581,-118.9749,93257
Hillandale,MD,39.0249,-76.9737,20783 20903
Pleasant Garden,NC,35.9595,-79.76,27406 27313
Silver Springs,NV,39.3826,-119.2148,89429
Country Lake Estates,NJ,39.9486,-74.5409,8015
Connell,WA,46.6622,-118.8405,99326
Savannah,MO,39.9391,-94.8279,64485
Tichigan,WI,42.8087,-88.215,53185
West Pleasant View,CO,39.732,-105.1785,80401
Jackson,CA,38.3485,-120.7728,95642
Swoyersville,PA,41.2977,-75.8799,18704
Cherokee Village,AR,36.2959,-91.5696,72529
Midfield,AL,33.4553,-86.9224,35221 35228
Mayfair,CA,36.7694,-119.7612,93703
Sawmills,NC,35.8165,-81.4781,28630 28638
Dodgeville,WI,42.966,-90.1297,53533 53595
Big Bear Lake,CA,34.2429,-116.8951,92315
Iowa Falls,IA,42.519,-93.2662,50126
Union Grove,WI,42.6864,-88.0496,53182
Omak,WA,48.4229,-119.5159,98841
Milan,IL,41.4415,-90.5593,61264
Lake City,MN,44.4453,-92.2796,55041
